"fed_state","species_cleaned","species_naturadb","rl_cat","naturadb_common_name","naturadb_cat","naturadb_val"
"Baden-Württemberg","Hieracium fallax","hieracium-fallax","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium flagellare","hieracium-flagellare","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium franconicum","hieracium-franconicum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium humile","hieracium-humile","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium inuloides","hieracium-inuloides","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium kerneri","hieracium-kerneri","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium leptophyton","hieracium-leptophyton","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium longiscapum","hieracium-longiscapum","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium lycopifolium","hieracium-lycopifolium","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium onosmoides","hieracium-onosmoides","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium oxyodon","hieracium-oxyodon","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium pallescens","hieracium-pallescens","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium peleterianum","hieracium-peleterianum","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium prenanthoides","hieracium-prenanthoides","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium pseudocorymbosum","hieracium-pseudocorymbosum","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium rothianum","hieracium-rothianum","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium umbrosum","hieracium-umbrosum","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium visianii","hieracium-visianii","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium vulgatum","hieracium-vulgatum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hieracium wiesbaurianum","hieracium-wiesbaurianum","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Himantoglossum hircinum","himantoglossum-hircinum","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hirschfeldia incana","hirschfeldia-incana","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Holosteum umbellatum","holosteum-umbellatum","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hordeum jubatum","hordeum-jubatum","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Hordeum secalinum","hordeum-secalinum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Huperzia selago","huperzia-selago","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Illecebrum verticillatum","illecebrum-verticillatum","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Inula helvetica","inula-helvetica","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Isoetes echinospora","isoetes-echinospora","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Isoetes lacustris","isoetes-lacustris","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Isolepis setacea","isolepis-setacea","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus alpinoarticulatus","juncus-alpinoarticulatus","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus bulbosus","juncus-bulbosus","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus capitatus","juncus-capitatus","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus filiformis","juncus-filiformis","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus gerardii","juncus-gerardii","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus sphaerocarpus","juncus-sphaerocarpus","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus squarrosus","juncus-squarrosus","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Juncus tenageia","juncus-tenageia","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Jurinea cyanoides","jurinea-cyanoides","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Kernera saxatilis","kernera-saxatilis","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Koeleria macrantha","koeleria-macrantha","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lactuca saligna","lactuca-saligna","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lappula deflexa","lappula-deflexa","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lappula squarrosa","lappula-squarrosa","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lathyrus bauhinii","lathyrus-bauhinii","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lathyrus hirsutus","lathyrus-hirsutus","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lathyrus nissolia","lathyrus-nissolia","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lathyrus pannonicus ssp. collinus","lathyrus-pannonicus","R","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Leersia oryzoides","leersia-oryzoides","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Legousia hybrida","legousia-hybrida","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lemna trisulca","lemna-trisulca","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Leontodon helveticus","leontodon-helveticus","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Leontodon incanus","leontodon-incanus","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lepidium graminifolium","lepidium-graminifolium","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ligusticum mutellina","ligusticum-mutellina","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lilium bulbiferum","lilium-bulbiferum","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Limodorum abortivum","limodorum-abortivum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Limosella aquatica","limosella-aquatica","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Linaria arvensis","linaria-arvensis","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lindernia procumbens","lindernia-procumbens","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Linum leonii","linum-leonii","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Liparis loeselii","liparis-loeselii","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lithospermum arvense","lithospermum-arvense","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Littorella uniflora","littorella-uniflora","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lolium remotum","lolium-remotum","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ludwigia palustris","ludwigia-palustris","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Luzula forsteri","luzula-forsteri","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Luzula sudetica","luzula-sudetica","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lycopodiella inundata","lycopodiella-inundata","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lycopodium clavatum","lycopodium-clavatum","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Lythrum portula","lythrum-portula","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Malaxis monophyllos","malaxis-monophyllos","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Malva pusilla","malva-pusilla","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Marsilea quadrifolia","marsilea-quadrifolia","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Medicago minima","medicago-minima","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Melampyrum cristatum","melampyrum-cristatum","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Mibora minima","mibora-minima","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Micropyrum tenellum","micropyrum-tenellum","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Minuartia hybrida ssp. tenuifolia","minuartia-hybrida","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Minuartia rubra","minuartia-rubra","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Minuartia setacea","minuartia-setacea","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Minuartia stricta","minuartia-stricta","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Moenchia erecta","moenchia-erecta","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Moneses uniflora","moneses-uniflora","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Montia fontana","montia-fontana","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Montia fontana ssp. amporitana","montia-fontana","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Montia fontana ssp. chondrosperma","montia-fontana","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Montia fontana ssp. fontana","montia-fontana","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Montia fontana ssp. variabilis","montia-fontana","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myagrum perfoliatum","myagrum-perfoliatum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myosotis discolor","myosotis-discolor","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myosotis laxa","myosotis-laxa","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myosotis stricta","myosotis-stricta","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myosurus minimus","myosurus-minimus","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Myriophyllum alterniflorum","myriophyllum-alterniflorum","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Najas flexilis","najas-flexilis","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Najas marina ssp. intermedia","najas-marina","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Najas minor","najas-minor","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Narcissus radiiflorus","narcissus-radiiflorus","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Nepeta nuda","nepeta-nuda","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Neslia paniculata","neslia-paniculata","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Nicandra physalodes","nicandra-physalodes","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Nigritella rhellicani","nigritella-rhellicani","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Nuphar x intermedia","nuphar-x-intermedia","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Nuphar pumila","nuphar-pumila","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Odontites vernus","odontites-vernus","G","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Oenanthe aquatica","oenanthe-aquatica","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Oenanthe fistulosa","oenanthe-fistulosa","1","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Oenanthe fluviatilis","oenanthe-fluviatilis","0","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Oenanthe lachenalii","oenanthe-lachenalii","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophioglossum vulgatum","ophioglossum-vulgatum","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys apifera","ophrys-apifera","V","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys araneola","ophrys-araneola","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys holoserica ssp. elatior","ophrys-holoserica","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys holoserica ssp. holoserica","ophrys-holoserica","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys insectifera","ophrys-insectifera","3","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Ophrys sphegodes","ophrys-sphegodes","2","not in naturadb","not in naturadb","not in naturadb"
"Baden-Württemberg","Orchis coriophora","orchis-coriophora","1","not in naturadb","not in naturadb","not in naturadb"
