State,Species,Endangerment,NaturaDB
North Rhine-Westphalia,Lobelia dortmanna,0,not in naturadb
North Rhine-Westphalia,Lolium remotum,0,not in naturadb
North Rhine-Westphalia,Lotus tenuis,2,not in naturadb
North Rhine-Westphalia,Luzula congesta,3,not in naturadb
North Rhine-Westphalia,Luzula forsteri,0,not in naturadb
North Rhine-Westphalia,Lycopodium annotinum,2,not in naturadb
North Rhine-Westphalia,Lycopodium clavatum,2,not in naturadb
North Rhine-Westphalia,Malva pusilla,2,not in naturadb
North Rhine-Westphalia,Mibora minima,0,not in naturadb
North Rhine-Westphalia,Minuartia caespitosa,2,not in naturadb
North Rhine-Westphalia,Minuartia hybrida ssp. tenuifolia,3,not in naturadb
North Rhine-Westphalia,Minuartia viscosa,0,not in naturadb
North Rhine-Westphalia,Moenchia erecta,0,not in naturadb
North Rhine-Westphalia,Moneses uniflora,3,not in naturadb
North Rhine-Westphalia,Montia arvensis,3,not in naturadb
North Rhine-Westphalia,Montia fontana ssp. amporitana,3,not in naturadb
North Rhine-Westphalia,Montia fontana ssp. fontana,1,not in naturadb
North Rhine-Westphalia,Myosotis discolor,3,not in naturadb
North Rhine-Westphalia,Myosotis laxa,3,not in naturadb
North Rhine-Westphalia,Myosotis ramosissima,3,not in naturadb
North Rhine-Westphalia,Myosotis stricta,3,not in naturadb
North Rhine-Westphalia,Myriophyllum alterniflorum,2,not in naturadb
North Rhine-Westphalia,Neottia nidus-avis,3,not in naturadb
North Rhine-Westphalia,Neslia paniculata,0,not in naturadb
North Rhine-Westphalia,Odontites vernus,2,not in naturadb
North Rhine-Westphalia,Oenanthe fistulosa,3,not in naturadb
North Rhine-Westphalia,Ophioglossum vulgatum,2,not in naturadb
North Rhine-Westphalia,Orchis coriophora,1,not in naturadb
North Rhine-Westphalia,Orchis purpurea,2,not in naturadb
North Rhine-Westphalia,Orchis pyramidalis,2,not in naturadb
North Rhine-Westphalia,Orchis simia,G,not in naturadb
North Rhine-Westphalia,Orobanche alba,1,not in naturadb
North Rhine-Westphalia,Orobanche amethystea,0,not in naturadb
North Rhine-Westphalia,Orobanche arenaria,0,not in naturadb
North Rhine-Westphalia,Orobanche bartlingii,1,not in naturadb
North Rhine-Westphalia,Orobanche hederae,3,not in naturadb
North Rhine-Westphalia,Orobanche lutea,2,not in naturadb
North Rhine-Westphalia,Orobanche minor,2,not in naturadb
North Rhine-Westphalia,Orobanche picridis,R,not in naturadb
North Rhine-Westphalia,Orobanche purpurea,2,not in naturadb
North Rhine-Westphalia,Orobanche ramosa,0,not in naturadb
North Rhine-Westphalia,Orobanche rapum-genistae,3,not in naturadb
North Rhine-Westphalia,Orobanche reticulata,3,not in naturadb
North Rhine-Westphalia,Orthilia secunda,2,not in naturadb
North Rhine-Westphalia,Papaver lecoqii,3,not in naturadb
North Rhine-Westphalia,Parietaria officinalis,3,not in naturadb
North Rhine-Westphalia,Persicaria lapathifolia ssp. leptoclada,0,not in naturadb
North Rhine-Westphalia,Phleum arenarium,0,not in naturadb
North Rhine-Westphalia,Phleum paniculatum,0,not in naturadb
North Rhine-Westphalia,Pinguicula vulgaris,2,not in naturadb
North Rhine-Westphalia,Plantago maritima,R,not in naturadb
North Rhine-Westphalia,Platanthera muelleri,G,not in naturadb
North Rhine-Westphalia,Poa bulbosa,2,not in naturadb
North Rhine-Westphalia,Polycnemum arvense,0,not in naturadb
North Rhine-Westphalia,Polygala serpyllifolia,3,not in naturadb
North Rhine-Westphalia,Polystichum lonchitis,2,not in naturadb
North Rhine-Westphalia,Potamogeton acutifolius,1,not in naturadb
North Rhine-Westphalia,Potamogeton alpinus,2,not in naturadb
North Rhine-Westphalia,Potamogeton coloratus,1,not in naturadb
North Rhine-Westphalia,Potamogeton compressus,0,not in naturadb
North Rhine-Westphalia,Potamogeton friesii,1,not in naturadb
North Rhine-Westphalia,Potamogeton gramineus,2,not in naturadb
North Rhine-Westphalia,Potamogeton nodosus,3,not in naturadb
North Rhine-Westphalia,Potamogeton obtusifolius,2,not in naturadb
North Rhine-Westphalia,Potamogeton perfoliatus,3,not in naturadb
North Rhine-Westphalia,Potamogeton polygonifolius,3,not in naturadb
North Rhine-Westphalia,Potamogeton praelongus,0,not in naturadb
North Rhine-Westphalia,Potamogeton angustifolius,1,not in naturadb
North Rhine-Westphalia,Potamogeton salicifolius,0,not in naturadb
North Rhine-Westphalia,Potentilla heptaphylla,1,not in naturadb
North Rhine-Westphalia,Pulicaria vulgaris,3,not in naturadb
North Rhine-Westphalia,Pulmonaria montana,3,not in naturadb
North Rhine-Westphalia,Pyrola media,1,not in naturadb
North Rhine-Westphalia,Pyrola minor,3,not in naturadb
North Rhine-Westphalia,Pyrola rotundifolia ssp. rotundifolia,2,not in naturadb
North Rhine-Westphalia,Ranunculus circinatus,3,not in naturadb
North Rhine-Westphalia,Ranunculus ololeucos,1,not in naturadb
North Rhine-Westphalia,Ranunculus peltatus,3,not in naturadb
North Rhine-Westphalia,Ranunculus penicillatus ssp. penicillatus,3,not in naturadb
North Rhine-Westphalia,Ranunculus trichophyllus,3,not in naturadb
North Rhine-Westphalia,Ranunculus auricomus,V,not in naturadb
North Rhine-Westphalia,Ranunculus fluitans,3,not in naturadb
North Rhine-Westphalia,Ranunculus hederaceus,2,not in naturadb
North Rhine-Westphalia,Ranunculus platanifolius,3,not in naturadb
North Rhine-Westphalia,Ranunculus sardous,3,not in naturadb
North Rhine-Westphalia,Rosa caesia,2,not in naturadb
North Rhine-Westphalia,Rosa gremlii,R,not in naturadb
North Rhine-Westphalia,Rosa inodora,0,not in naturadb
North Rhine-Westphalia,Rubus adscitus,1,not in naturadb
North Rhine-Westphalia,Rubus agricastrorum,R,not in naturadb
North Rhine-Westphalia,Rubus amisiensis,2,not in naturadb
North Rhine-Westphalia,Rubus apricus,R,not in naturadb
North Rhine-Westphalia,Rubus arrheniiformis,R,not in naturadb
North Rhine-Westphalia,Rubus axillaris,R,not in naturadb
North Rhine-Westphalia,Rubus bovinus,R,not in naturadb
North Rhine-Westphalia,Rubus calothyrsus,R,not in naturadb
North Rhine-Westphalia,Rubus calyculatus,R,not in naturadb
North Rhine-Westphalia,Rubus canescens,R,not in naturadb
North Rhine-Westphalia,Rubus chlorothyrsos,3,not in naturadb
North Rhine-Westphalia,Rubus chloocladus,3,not in naturadb
North Rhine-Westphalia,Rubus confusidens,3,not in naturadb
North Rhine-Westphalia,Rubus constrictus,2,not in naturadb
North Rhine-Westphalia,Rubus curvaciculatus,R,not in naturadb
North Rhine-Westphalia,Rubus cuspidatus,R,not in naturadb
North Rhine-Westphalia,Rubus deweveri,R,not in naturadb
North Rhine-Westphalia,Rubus dissimulans,R,not in naturadb
North Rhine-Westphalia,Rubus echinosepalus,R,not in naturadb
North Rhine-Westphalia,Rubus egregius,2,not in naturadb
North Rhine-Westphalia,Rubus euryanthemus,R,not in naturadb
North Rhine-Westphalia,Rubus fasciculatus,3,not in naturadb
North Rhine-Westphalia,Rubus flexuosus,R,not in naturadb
North Rhine-Westphalia,Rubus costifolius,R,not in naturadb
North Rhine-Westphalia,Rubus gelertii,R,not in naturadb
North Rhine-Westphalia,Rubus gothicus,2,not in naturadb
North Rhine-Westphalia,Rubus guestphalicoides,3,not in naturadb
North Rhine-Westphalia,Rubus guestphalicus,R,not in naturadb
North Rhine-Westphalia,Rubus hastiferus,R,not in naturadb
North Rhine-Westphalia,Rubus hirtifolius,R,not in naturadb
North Rhine-Westphalia,Rubus hystricopsis,2,not in naturadb
North Rhine-Westphalia,Rubus incarnatus,3,not in naturadb
North Rhine-Westphalia,Rubus insolatus,R,not in naturadb
North Rhine-Westphalia,Rubus insularis,2,not in naturadb
North Rhine-Westphalia,Rubus koehleri,R,not in naturadb
North Rhine-Westphalia,Rubus leucandrus,2,not in naturadb
North Rhine-Westphalia,Rubus leuciscanus,R,not in naturadb
North Rhine-Westphalia,Rubus libertianus,1,not in naturadb
North Rhine-Westphalia,Rubus lindebergii,R,not in naturadb
North Rhine-Westphalia,Rubus maassii,R,not in naturadb
North Rhine-Westphalia,Rubus muenteri,2,not in naturadb
North Rhine-Westphalia,Rubus omalodontos,R,not in naturadb
North Rhine-Westphalia,Rubus palaefolius,3,not in naturadb
North Rhine-Westphalia,Rubus pedica,R,not in naturadb
North Rhine-Westphalia,Rubus perdemissus,2,not in naturadb
North Rhine-Westphalia,Rubus picticaulis,R,not in naturadb
North Rhine-Westphalia,Rubus poliothyrsus,R,not in naturadb
North Rhine-Westphalia,Rubus praticolor,R,not in naturadb
North Rhine-Westphalia,Rubus pseudincisior,R,not in naturadb
North Rhine-Westphalia,Rubus rhamnifolius,2,not in naturadb
North Rhine-Westphalia,Rubus rhombifolius,R,not in naturadb
North Rhine-Westphalia,Rubus rhytidophyllus,R,not in naturadb
North Rhine-Westphalia,Rubus rufescens,R,not in naturadb
North Rhine-Westphalia,Rubus saxicola,R,not in naturadb
North Rhine-Westphalia,Rubus scaber,1,not in naturadb
North Rhine-Westphalia,Rubus tiliaster,R,not in naturadb
North Rhine-Westphalia,Rubus transvestitus,R,not in naturadb
North Rhine-Westphalia,Rubus trichanthus,R,not in naturadb
North Rhine-Westphalia,Rubus uncimontanus,R,not in naturadb
North Rhine-Westphalia,Scheuchzeria palustris,0,not in naturadb
North Rhine-Westphalia,Schoenoplectus triqueter,0,not in naturadb
North Rhine-Westphalia,Scleranthus polycarpos,3,not in naturadb
North Rhine-Westphalia,Scorzonera laciniata,0,not in naturadb
North Rhine-Westphalia,Scutellaria hastifolia,0,not in naturadb
North Rhine-Westphalia,Sedum villosum,0,not in naturadb
North Rhine-Westphalia,Senecio erraticus,3,not in naturadb
North Rhine-Westphalia,Silene conica,0,not in naturadb
North Rhine-Westphalia,Silene nemoralis,0,not in naturadb
North Rhine-Westphalia,Sparganium angustifolium,1,not in naturadb
North Rhine-Westphalia,Spergula morisonii,3,not in naturadb
North Rhine-Westphalia,Spergularia segetalis,0,not in naturadb
North Rhine-Westphalia,Spiranthes spiralis,0,not in naturadb
North Rhine-Westphalia,Stellaria crassifolia,0,not in naturadb
North Rhine-Westphalia,Stellaria palustris,2,not in naturadb
North Rhine-Westphalia,Taraxacum anglicum,0,not in naturadb
North Rhine-Westphalia,Taraxacum balticum,0,not in naturadb
North Rhine-Westphalia,Taraxacum bavaricum,2,not in naturadb
North Rhine-Westphalia,Taraxacum frisicum,0,not in naturadb
North Rhine-Westphalia,Taraxacum gelricum,0,not in naturadb
North Rhine-Westphalia,Taraxacum germanicum,0,not in naturadb
North Rhine-Westphalia,Taraxacum hollandicum,2,not in naturadb
North Rhine-Westphalia,Taraxacum palustre,1,not in naturadb
North Rhine-Westphalia,Taraxacum pauckertianum,0,not in naturadb
North Rhine-Westphalia,Taraxacum sect.,3,not in naturadb
North Rhine-Westphalia,Taraxacum subalpinum,2,not in naturadb
North Rhine-Westphalia,Teesdalia nudicaulis,3,not in naturadb
North Rhine-Westphalia,Thymelaea passerina,0,not in naturadb
North Rhine-Westphalia,Torilis arvensis,2,not in naturadb
North Rhine-Westphalia,Tragopogon orientalis,3,not in naturadb
North Rhine-Westphalia,Trichomanes speciosum,R,not in naturadb
North Rhine-Westphalia,Trichophorum foersteri,0,not in naturadb
North Rhine-Westphalia,Trifolium aureum,3,not in naturadb
North Rhine-Westphalia,Trifolium fragiferum,3,not in naturadb
North Rhine-Westphalia,Trifolium ochroleucon,1,not in naturadb
North Rhine-Westphalia,Trifolium striatum,2,not in naturadb
North Rhine-Westphalia,Triglochin palustris,2,not in naturadb
North Rhine-Westphalia,Turgenia latifolia,0,not in naturadb
North Rhine-Westphalia,Utricularia australis,3,not in naturadb
North Rhine-Westphalia,Utricularia bremii,0,not in naturadb
North Rhine-Westphalia,Utricularia minor,2,not in naturadb
North Rhine-Westphalia,Utricularia stygia,0,not in naturadb
North Rhine-Westphalia,Vaccaria hispanica,0,not in naturadb
North Rhine-Westphalia,Valeriana pratensis ssp. angustifolia,3,not in naturadb
North Rhine-Westphalia,Ventenata dubia,0,not in naturadb
North Rhine-Westphalia,Veronica agrestis,3,not in naturadb
North Rhine-Westphalia,Veronica dillenii,1,not in naturadb
North Rhine-Westphalia,Veronica maritima,2,not in naturadb
North Rhine-Westphalia,Veronica opaca,2,not in naturadb
North Rhine-Westphalia,Veronica praecox,2,not in naturadb
North Rhine-Westphalia,Veronica scutellata,3,not in naturadb
North Rhine-Westphalia,Veronica triphyllos,2,not in naturadb
North Rhine-Westphalia,Veronica verna,1,not in naturadb
North Rhine-Westphalia,Vicia lathyroides,2,not in naturadb
North Rhine-Westphalia,Viola stagnina,0,not in naturadb
North Rhine-Westphalia,Vulpia bromoides,3,not in naturadb
North Rhine-Westphalia,Wahlenbergia hederacea,0,not in naturadb
North Rhine-Westphalia,Wolffia arrhiza,1,not in naturadb
North Rhine-Westphalia,Xanthium strumarium,0,not in naturadb
North Rhine-Westphalia,Zannichellia palustris ssp. pedicellata,2,not in naturadb
Rhineland-Palatinate,Aceras anthropophorum,2,not in naturadb
Rhineland-Palatinate,Adonis flammea,0,not in naturadb
Rhineland-Palatinate,Agropyron maritimum,G,not in naturadb
Rhineland-Palatinate,Agropyron pungens,G,not in naturadb
Rhineland-Palatinate,Agropyron pycnanthum,G,not in naturadb
Rhineland-Palatinate,Aira praecox,3,not in naturadb
Rhineland-Palatinate,Ajuga pyramidalis,2,not in naturadb
Rhineland-Palatinate,Alisma gramineum,3,not in naturadb
Rhineland-Palatinate,Alopecurus rendlei,0,not in naturadb
Rhineland-Palatinate,Alopecurus utriculatus,0,not in naturadb
Rhineland-Palatinate,Althaea hirsuta,2,not in naturadb
Rhineland-Palatinate,Anacamptis pyramidalis,2,not in naturadb
Rhineland-Palatinate,Anagallis minima,3,not in naturadb
Rhineland-Palatinate,Androsace elongata,2,not in naturadb
Rhineland-Palatinate,Androsace maxima,0,not in naturadb
Rhineland-Palatinate,Anthemis cotula,2,not in naturadb
Rhineland-Palatinate,Anthriscus caucalis,3,not in naturadb
Rhineland-Palatinate,Anthriscus nitida,G,not in naturadb
Rhineland-Palatinate,Apium repens,0,not in naturadb
Rhineland-Palatinate,Arabis auriculata,3,not in naturadb
Rhineland-Palatinate,Arabis nemorensis,2,not in naturadb
Rhineland-Palatinate,Arabis planisiliqua,2,not in naturadb
Rhineland-Palatinate,Arabis recta,3,not in naturadb
Rhineland-Palatinate,Armeria elongata,0,not in naturadb
Rhineland-Palatinate,Armeria elongata ssp. elongata,0,not in naturadb
Rhineland-Palatinate,Arnoseris minima,2,not in naturadb
Rhineland-Palatinate,Asperugo procumbens,0,not in naturadb
Rhineland-Palatinate,Asperula arvensis,0,not in naturadb
Rhineland-Palatinate,Asplenium billotii,G,not in naturadb
Rhineland-Palatinate,Asplenium obovatum,G,not in naturadb
Rhineland-Palatinate,Astragalus danicus,0,not in naturadb
Rhineland-Palatinate,Bassia laniflora,1,not in naturadb
Rhineland-Palatinate,Bidens radiata,3,not in naturadb
Rhineland-Palatinate,Blackstonia acuminata,2,not in naturadb
Rhineland-Palatinate,Blackstonia perfoliata,0,not in naturadb
Rhineland-Palatinate,Blysmus compressus,2,not in naturadb
Rhineland-Palatinate,Bothriochloa ischaemum,3,not in naturadb
Rhineland-Palatinate,Botrychium lunaria,3,not in naturadb
Rhineland-Palatinate,Botrychium matricariifolium,1,not in naturadb
Rhineland-Palatinate,Bromus racemosus,3,not in naturadb
Rhineland-Palatinate,Bromus secalinus,2,not in naturadb
Rhineland-Palatinate,Bromus secalinus ssp. secalinus,2,not in naturadb
Rhineland-Palatinate,Bupleurum tenuissimum,0,not in naturadb
Rhineland-Palatinate,Calamagrostis stricta,2,not in naturadb
Rhineland-Palatinate,Calepina irregularis,2,not in naturadb
Rhineland-Palatinate,Camelina alyssum,0,not in naturadb
Rhineland-Palatinate,Campanula baumgartenii,3,not in naturadb
Rhineland-Palatinate,Carex appropinquata,2,not in naturadb
Rhineland-Palatinate,Carex binervis,3,not in naturadb
Rhineland-Palatinate,Carex bohemica,3,not in naturadb
Rhineland-Palatinate,Carex buxbaumii,2,not in naturadb
Rhineland-Palatinate,Carex cespitosa,3,not in naturadb
Rhineland-Palatinate,Carex chordorrhiza,0,not in naturadb
Rhineland-Palatinate,Carex depauperata,0,not in naturadb
Rhineland-Palatinate,Carex dioica,0,not in naturadb
Rhineland-Palatinate,Carex distans,3,not in naturadb
Rhineland-Palatinate,Carex hallerana,2,not in naturadb
Rhineland-Palatinate,Carex halleriana,2,not in naturadb
Rhineland-Palatinate,Carex hartmanii,2,not in naturadb
Rhineland-Palatinate,Carex hordeistichos,0,not in naturadb
Rhineland-Palatinate,Carex hostiana,3,not in naturadb
Rhineland-Palatinate,Carex laevigata,3,not in naturadb
Rhineland-Palatinate,Carex lasiocarpa,2,not in naturadb
Rhineland-Palatinate,Carex limosa,1,not in naturadb
Rhineland-Palatinate,Carex pauciflora,2,not in naturadb
Rhineland-Palatinate,Carex praecox,3,not in naturadb
Rhineland-Palatinate,Carex pulicaris,2,not in naturadb
Rhineland-Palatinate,Carex supina,2,not in naturadb
Rhineland-Palatinate,Carum verticillatum,0,not in naturadb
Rhineland-Palatinate,Catabrosa aquatica,2,not in naturadb
Rhineland-Palatinate,Caucalis lappula,2,not in naturadb
Rhineland-Palatinate,Caucalis latifolia,0,not in naturadb
Rhineland-Palatinate,Caucalis platycarpos,2,not in naturadb
Rhineland-Palatinate,Centaurea maculosa,G,not in naturadb
Rhineland-Palatinate,Centaurea rhenana,G,not in naturadb
Rhineland-Palatinate,Centunculus minimus,3,not in naturadb
Rhineland-Palatinate,Cephalanthera rubra,3,not in naturadb
Rhineland-Palatinate,Cerastium dubium,0,not in naturadb
Rhineland-Palatinate,Cerasus fruticosa,2,not in naturadb
Rhineland-Palatinate,Chenopodium murale,3,not in naturadb
Rhineland-Palatinate,Chenopodium opulifolium,3,not in naturadb
Rhineland-Palatinate,Chenopodium urbicum,0,not in naturadb
Rhineland-Palatinate,Chenopodium vulvaria,2,not in naturadb
Rhineland-Palatinate,Chimaphila umbellata,0,not in naturadb
Rhineland-Palatinate,Chrysanthemum segetum,3,not in naturadb
Rhineland-Palatinate,Cicendia filiformis,0,not in naturadb
Rhineland-Palatinate,Circaea alpina,G,not in naturadb
Rhineland-Palatinate,Cnidium dubium,2,not in naturadb
Rhineland-Palatinate,Coeloglossum viride,2,not in naturadb
Rhineland-Palatinate,Coleanthus subtilis,1,not in naturadb
Rhineland-Palatinate,Conringia orientalis,0,not in naturadb
Rhineland-Palatinate,Corallorhiza trifida,0,not in naturadb
Rhineland-Palatinate,Coronopus squamatus,2,not in naturadb
Rhineland-Palatinate,Corrigiola litoralis,2,not in naturadb
Rhineland-Palatinate,Crepis praemorsa,2,not in naturadb
Rhineland-Palatinate,Crepis pulchra,2,not in naturadb
Rhineland-Palatinate,Cucubalus baccifer,3,not in naturadb
Rhineland-Palatinate,Cuscuta epilinum,0,not in naturadb
